gene_symbol	ensgid_version	ensgid	enstid_version	biotype	u5_len	u5_AUG	u5_ORF	u5_oORF_all	u5_oORF_inframe	u5_oORF_outframe	u5_oORF_altered_cds	u5_oORF_kozak	u5_ORF_kozak	u5_GC	u3_len	u3_AUG	u3_ORF	u3_ORF_kozak	u3_GC
MYH13	ENSG00000006788.14	ENSG00000006788	ENST00000252172.9	protein_coding	91	0	0	0	0	0	0	0	0	0.505494505494506	86	3	3	3	0.488372093023256
ZSCAN9	ENSG00000137185.13	ENSG00000137185	ENST00000252207.10	protein_coding	165	0	0	0	0	0	0	0	0	0.587878787878788	309	7	5	3	0.391585760517799
ZKSCAN3	ENSG00000189298.14	ENSG00000189298	ENST00000252211.7	protein_coding	183	1	1	0	0	0	0	0	3	0.557377049180328	2887	55	52	3	0.418773813647385
MICB	ENSG00000204516.10	ENSG00000204516	ENST00000252229.7	protein_coding	49	0	0	0	0	0	0	0	0	0.612244897959184	1215	20	20	3	0.442798353909465
KRT5	ENSG00000186081.12	ENSG00000186081	ENST00000252242.9	protein_coding	98	0	0	0	0	0	0	0	0	0.581632653061225	367	5	4	3	0.465940054495913
KRT1	ENSG00000167768.4	ENSG00000167768	ENST00000252244.3	protein_coding	59	0	0	0	0	0	0	0	0	0.440677966101695	457	6	6	3	0.452954048140044
KRT75	ENSG00000170454.6	ENSG00000170454	ENST00000252245.6	protein_coding	67	0	0	0	0	0	0	0	0	0.641791044776119	447	7	4	2	0.577181208053691
KRT6C	ENSG00000170465.10	ENSG00000170465	ENST00000252250.7	protein_coding	68	0	0	0	0	0	0	0	0	0.647058823529412	546	10	10	3	0.450549450549451
KRT6B	ENSG00000185479.6	ENSG00000185479	ENST00000252252.4	protein_coding	68	0	0	0	0	0	0	0	0	0.602941176470588	539	9	9	2	0.484230055658627
GAMT	ENSG00000130005.13	ENSG00000130005	ENST00000252288.8	protein_coding	66	0	0	0	0	0	0	0	0	0.787878787878788	333	2	1	1	0.660660660660661
GALNT8	ENSG00000130035.9	ENSG00000130035	ENST00000252318.7	protein_coding	278	1	1	0	0	0	0	0	2	0.546762589928058	129	6	0	0	0.457364341085271
KCNA5	ENSG00000130037.5	ENSG00000130037	ENST00000252321.5	protein_coding	269	1	0	1	0	1	2	2	0	0.698884758364312	799	19	19	3	0.399249061326658
FAM155B	ENSG00000130054.5	ENSG00000130054	ENST00000252338.5	protein_coding	957	4	4	0	0	0	0	0	3	0.766980146290491	2552	42	40	3	0.558385579937304
ANGPTL8	ENSG00000130173.13	ENSG00000130173	ENST00000252453.12	protein_coding	19	0	0	0	0	0	0	0	0	0.473684210526316	256	5	2	2	0.59765625
CNN1	ENSG00000130176.8	ENSG00000130176	ENST00000252456.7	protein_coding	77	0	0	0	0	0	0	0	0	0.701298701298701	528	6	5	2	0.596590909090909
NECTIN2	ENSG00000130202.10	ENSG00000130202	ENST00000252483.10	protein_coding	229	0	0	0	0	0	0	0	0	0.759825327510917	844	10	9	3	0.529620853080569
APOE	ENSG00000130203.10	ENSG00000130203	ENST00000252486.9	protein_coding	69	0	0	0	0	0	0	0	0	0.63768115942029	143	1	1	2	0.657342657342657
APOC2	ENSG00000234906.11	ENSG00000234906	ENST00000252490.7	protein_coding	38	0	0	0	0	0	0	0	0	0.605263157894737	316	8	8	3	0.481012658227848
ALLC	ENSG00000151360.10	ENSG00000151360	ENST00000252505.4	protein_coding	157	2	2	0	0	0	0	0	1	0.54140127388535	108	1	1	1	0.425925925925926
GADD45G	ENSG00000130222.11	ENSG00000130222	ENST00000252506.11	protein_coding	110	0	0	0	0	0	0	0	0	0.654545454545455	476	2	1	2	0.647058823529412
XPO7	ENSG00000130227.17	ENSG00000130227	ENST00000252512.14	protein_coding	109	2	0	2	0	2	4	2	0	0.788990825688074	1497	24	22	3	0.444221776887108
ACE2	ENSG00000130234.13	ENSG00000130234	ENST00000252519.8	protein_coding	49	1	1	0	0	0	0	0	1	0.510204081632653	872	24	23	3	0.381880733944954
SAFB2	ENSG00000130254.12	ENSG00000130254	ENST00000252542.9	protein_coding	61	0	0	0	0	0	0	0	0	0.672131147540984	244	3	3	2	0.397540983606557
NCAN	ENSG00000130287.14	ENSG00000130287	ENST00000252575.11	protein_coding	114	1	1	0	0	0	0	0	2	0.754385964912281	2322	33	32	3	0.457364341085271
PLVAP	ENSG00000130300.9	ENSG00000130300	ENST00000252590.9	protein_coding	54	0	0	0	0	0	0	0	0	0.685185185185185	907	22	22	3	0.603087100330761
BST2	ENSG00000130303.14	ENSG00000130303	ENST00000252593.7	protein_coding	55	0	0	0	0	0	0	0	0	0.563636363636364	403	6	6	3	0.58560794044665
SLC27A1	ENSG00000130304.17	ENSG00000130304	ENST00000252595.12	protein_coding	17	0	0	0	0	0	0	0	0	0.647058823529412	1556	13	12	3	0.595115681233933
USHBP1	ENSG00000130307.12	ENSG00000130307	ENST00000252597.8	protein_coding	123	0	0	0	0	0	0	0	0	0.569105691056911	1054	19	19	3	0.527514231499051
COLGALT1	ENSG00000130309.11	ENSG00000130309	ENST00000252599.9	protein_coding	65	0	0	0	0	0	0	0	0	0.615384615384615	1713	23	22	3	0.522475189725628
MRPL34	ENSG00000130312.7	ENSG00000130312	ENST00000252602.2	protein_coding	21	0	0	0	0	0	0	0	0	0.666666666666667	464	5	4	2	0.459051724137931
PGLS	ENSG00000130313.7	ENSG00000130313	ENST00000252603.7	protein_coding	24	0	0	0	0	0	0	0	0	0.875	207	1	0	0	0.657004830917875
LSM7	ENSG00000130332.15	ENSG00000130332	ENST00000252622.15	protein_coding	20	0	0	0	0	0	0	0	0	0.7	159	0	0	0	0.559748427672956
MLLT1	ENSG00000130382.9	ENSG00000130382	ENST00000252674.9	protein_coding	191	1	1	0	0	0	0	0	2	0.858638743455497	2661	22	21	3	0.623074032318677
BMP15	ENSG00000130385.6	ENSG00000130385	ENST00000252677.4	protein_coding	49	0	0	0	0	0	0	0	0	0.510204081632653	34	0	0	0	0.529411764705882
ACTN4	ENSG00000130402.13	ENSG00000130402	ENST00000252699.7	protein_coding	97	0	0	0	0	0	0	0	0	0.762886597938144	2157	24	23	3	0.558646267964766
NDUFA10	ENSG00000130414.13	ENSG00000130414	ENST00000252711.7	protein_coding	41	0	0	0	0	0	0	0	0	0.658536585365854	3746	59	57	3	0.458889482114255
ZNF655	ENSG00000197343.11	ENSG00000197343	ENST00000252713.9	protein_coding	173	1	0	1	0	1	2	3	0	0.69364161849711	2869	66	66	3	0.379923318229348
EPO	ENSG00000130427.3	ENSG00000130427	ENST00000252723.3	protein_coding	513	3	2	1	0	1	2	1	2	0.760233918128655	567	10	9	3	0.567901234567901
CACNG6	ENSG00000130433.8	ENSG00000130433	ENST00000252729.7	protein_coding	1241	2	2	0	0	0	0	0	2	0.639806607574537	477	5	5	3	0.547169811320755
ZSWIM6	ENSG00000130449.6	ENSG00000130449	ENST00000252744.6	protein_coding	15	0	0	0	0	0	0	0	0	0.733333333333333	1855	41	41	3	0.326145552560647
PXDN	ENSG00000130508.11	ENSG00000130508	ENST00000252804.9	protein_coding	60	0	0	0	0	0	0	0	0	0.8	2317	40	35	3	0.482952093223997
GDF15	ENSG00000130513.6	ENSG00000130513	ENST00000252809.3	protein_coding	32	0	0	0	0	0	0	0	0	0.65625	241	2	2	3	0.468879668049793
JUND	ENSG00000130522.6	ENSG00000130522	ENST00000252818.5	protein_coding	138	0	0	0	0	0	0	0	0	0.898550724637681	747	4	2	3	0.615796519410977
HRC	ENSG00000130528.12	ENSG00000130528	ENST00000252825.9	protein_coding	159	0	0	0	0	0	0	0	0	0.566037735849057	98	0	0	0	0.551020408163265
TRPM4	ENSG00000130529.16	ENSG00000130529	ENST00000252826.10	protein_coding	75	0	0	0	0	0	0	0	0	0.8	338	2	0	0	0.597633136094675
ZNF557	ENSG00000130544.12	ENSG00000130544	ENST00000252840.11	protein_coding	242	1	1	0	0	0	0	0	1	0.533057851239669	4224	75	75	3	0.429924242424242
NUMBL	ENSG00000105245.9	ENSG00000105245	ENST00000252891.8	protein_coding	168	0	0	0	0	0	0	0	0	0.803571428571429	1563	19	19	3	0.512476007677543
ATXN10	ENSG00000130638.17	ENSG00000130638	ENST00000252934.10	protein_coding	230	0	0	0	0	0	0	0	0	0.704347826086957	1636	26	26	3	0.387530562347188
TUBGCP2	ENSG00000130640.15	ENSG00000130640	ENST00000252936.8	protein_coding	89	1	1	0	0	0	0	0	2	0.629213483146067	1131	8	8	2	0.582670203359859
CALY	ENSG00000130643.9	ENSG00000130643	ENST00000252939.9	protein_coding	83	0	0	0	0	0	0	0	0	0.662650602409639	1523	20	18	3	0.673013788575181
CYP2E1	ENSG00000130649.10	ENSG00000130649	ENST00000252945.8	protein_coding	33	0	0	0	0	0	0	0	0	0.818181818181818	159	2	1	1	0.327044025157233
HBZ	ENSG00000130656.6	ENSG00000130656	ENST00000252951.3	protein_coding	266	1	1	0	0	0	0	0	2	0.635338345864662	103	2	1	2	0.669902912621359
MNX1	ENSG00000130675.15	ENSG00000130675	ENST00000252971.11	protein_coding	313	1	1	0	0	0	0	0	3	0.722044728434505	666	8	7	2	0.561561561561562
ZNF337	ENSG00000130684.14	ENSG00000130684	ENST00000252979.6	protein_coding	144	1	0	1	0	1	2	2	0	0.645833333333333	1837	40	39	3	0.449646162221013
TAF4	ENSG00000130699.19	ENSG00000130699	ENST00000252996.9	protein_coding	71	0	0	0	0	0	0	0	0	0.76056338028169	1370	19	18	3	0.364963503649635
GATA5	ENSG00000130700.7	ENSG00000130700	ENST00000252997.3	protein_coding	87	0	0	0	0	0	0	0	0	0.770114942528736	1339	19	19	3	0.566094100074683
RBBP8NL	ENSG00000130701.4	ENSG00000130701	ENST00000252998.2	protein_coding	163	2	2	0	0	0	0	0	3	0.674846625766871	641	2	2	2	0.663026521060843
LAMA5	ENSG00000130702.15	ENSG00000130702	ENST00000252999.7	protein_coding	67	0	0	0	0	0	0	0	0	0.82089552238806	271	2	2	3	0.431734317343173
ADRM1	ENSG00000130706.13	ENSG00000130706	ENST00000253003.7	protein_coding	54	0	0	0	0	0	0	0	0	0.722222222222222	101	0	0	0	0.544554455445545
PRDM12	ENSG00000130711.5	ENSG00000130711	ENST00000253008.3	protein_coding	60	0	0	0	0	0	0	0	0	0.9	1314	13	13	3	0.598173515981735
UBE2M	ENSG00000130725.8	ENSG00000130725	ENST00000253023.8	protein_coding	230	0	0	0	0	0	0	0	0	0.856521739130435	377	5	4	3	0.610079575596817
TRIM28	ENSG00000130726.12	ENSG00000130726	ENST00000253024.10	protein_coding	694	2	2	0	0	0	0	0	1	0.73342939481268	162	2	1	2	0.574074074074074
EIF2S3	ENSG00000130741.11	ENSG00000130741	ENST00000253039.9	protein_coding	13	0	0	0	0	0	0	0	0	0.461538461538462	2025	37	36	3	0.39358024691358
TMEM160	ENSG00000130748.7	ENSG00000130748	ENST00000253047.7	protein_coding	10	0	0	0	0	0	0	0	0	0.5	78	0	0	0	0.692307692307692
ZC3H4	ENSG00000130749.10	ENSG00000130749	ENST00000253048.10	protein_coding	62	0	0	0	0	0	0	0	0	0.612903225806452	2169	27	27	3	0.525587828492393
MAP3K10	ENSG00000130758.8	ENSG00000130758	ENST00000253055.8	protein_coding	606	3	3	0	0	0	0	0	3	0.787128712871287	283	6	4	3	0.632508833922262
SESN2	ENSG00000130766.5	ENSG00000130766	ENST00000253063.4	protein_coding	330	1	1	0	0	0	0	0	2	0.724242424242424	1689	22	19	3	0.551213735938425
CCDC62	ENSG00000130783.14	ENSG00000130783	ENST00000253079.11	protein_coding	99	1	1	0	0	0	0	0	2	0.757575757575758	1147	20	18	3	0.339145597210113
HIP1R	ENSG00000130787.14	ENSG00000130787	ENST00000253083.9	protein_coding	94	0	0	0	0	0	0	0	0	0.765957446808511	1208	13	12	3	0.600165562913907
MRPL4	ENSG00000105364.14	ENSG00000105364	ENST00000253099.11	protein_coding	40	0	0	0	0	0	0	0	0	0.775	242	0	0	0	0.557851239669422
PPAN	ENSG00000130810.20	ENSG00000130810	ENST00000253107.12	protein_coding	33	0	0	0	0	0	0	0	0	0.696969696969697	847	9	8	3	0.598583234946871
EIF3G	ENSG00000130811.12	ENSG00000130811	ENST00000253108.9	protein_coding	40	0	0	0	0	0	0	0	0	0.6	100	0	0	0	0.62
ANGPTL6	ENSG00000130812.11	ENSG00000130812	ENST00000253109.5	protein_coding	121	0	0	0	0	0	0	0	0	0.611570247933884	251	3	2	3	0.52191235059761
SHFL	ENSG00000130813.18	ENSG00000130813	ENST00000253110.16	protein_coding	111	0	0	0	0	0	0	0	0	0.801801801801802	941	9	9	3	0.51009564293305
ZNF426	ENSG00000130818.12	ENSG00000130818	ENST00000253115.7	protein_coding	282	4	4	0	0	0	0	0	3	0.514184397163121	5157	111	111	3	0.413030831878999
SLC6A8	ENSG00000130821.17	ENSG00000130821	ENST00000253122.10	protein_coding	649	2	2	0	0	0	0	0	1	0.842835130970724	1374	12	11	3	0.558951965065502
SLC7A10	ENSG00000130876.11	ENSG00000130876	ENST00000253188.8	protein_coding	147	1	0	1	0	1	2	1	0	0.795918367346939	227	2	2	2	0.387665198237885
LRP3	ENSG00000130881.14	ENSG00000130881	ENST00000253193.9	protein_coding	456	2	1	1	0	1	2	1	3	0.848684210526316	1289	11	11	3	0.588052754072925
C12orf65	ENSG00000130921.9	ENSG00000130921	ENST00000253233.6	protein_coding	124	0	0	0	0	0	0	0	0	0.588709677419355	929	12	10	3	0.453175457481163
GRWD1	ENSG00000105447.13	ENSG00000105447	ENST00000253237.10	protein_coding	23	0	0	0	0	0	0	0	0	0.608695652173913	3997	28	28	3	0.577433074806105
NOL11	ENSG00000130935.10	ENSG00000130935	ENST00000253247.9	protein_coding	12	0	0	0	0	0	0	0	0	0.416666666666667	672	11	10	2	0.407738095238095
PKDREJ	ENSG00000130943.7	ENSG00000130943	ENST00000253255.7	protein_coding	21	0	0	0	0	0	0	0	0	0.761904761904762	898	21	20	3	0.456570155902004
NUTM2F	ENSG00000130950.14	ENSG00000130950	ENST00000253262.9	protein_coding	21	0	0	0	0	0	0	0	0	0.714285714285714	267	5	5	3	0.591760299625468
SLC35D2	ENSG00000130958.13	ENSG00000130958	ENST00000253270.13	protein_coding	77	0	0	0	0	0	0	0	0	0.857142857142857	532	12	12	3	0.468045112781955
PPIL4	ENSG00000131013.4	ENSG00000131013	ENST00000253329.3	protein_coding	38	0	0	0	0	0	0	0	0	0.736842105263158	958	20	16	3	0.303757828810021
BPIFB1	ENSG00000125999.11	ENSG00000125999	ENST00000253354.2	protein_coding	82	0	0	0	0	0	0	0	0	0.670731707317073	104	2	2	3	0.528846153846154
RBM39	ENSG00000131051.24	ENSG00000131051	ENST00000253363.11	protein_coding	333	2	2	0	0	0	0	0	1	0.606606606606607	3134	49	49	3	0.399489470325463
DEFB118	ENSG00000131068.4	ENSG00000131068	ENST00000253381.3	protein_coding	50	0	0	0	0	0	0	0	0	0.52	753	15	15	3	0.394422310756972
C1QL1	ENSG00000131094.4	ENSG00000131094	ENST00000253407.4	protein_coding	255	1	1	0	0	0	0	0	1	0.823529411764706	495	3	3	2	0.707070707070707
HIGD1B	ENSG00000131097.7	ENSG00000131097	ENST00000253410.3	protein_coding	270	7	7	0	0	0	0	0	3	0.525925925925926	80	0	0	0	0.475
ATP6V1E1	ENSG00000131100.13	ENSG00000131100	ENST00000253413.10	protein_coding	114	0	0	0	0	0	0	0	0	0.517543859649123	538	16	14	3	0.472118959107807
COX4I1	ENSG00000131143.10	ENSG00000131143	ENST00000253452.8	protein_coding	59	0	0	0	0	0	0	0	0	0.745762711864407	194	7	7	2	0.443298969072165
EMC8	ENSG00000131148.9	ENSG00000131148	ENST00000253457.8	protein_coding	249	0	0	0	0	0	0	0	0	0.775100401606426	1084	13	13	2	0.431734317343173
GSE1	ENSG00000131149.19	ENSG00000131149	ENST00000253458.12	protein_coding	70	1	0	1	0	1	2	2	0	0.628571428571429	3661	46	46	3	0.436219612127834
GINS2	ENSG00000131153.9	ENSG00000131153	ENST00000253462.8	protein_coding	56	0	0	0	0	0	0	0	0	0.767857142857143	2014	39	39	3	0.470208540218471
F12	ENSG00000131187.10	ENSG00000131187	ENST00000253496.4	protein_coding	37	1	0	1	0	1	2	1	0	0.621621621621622	151	3	1	3	0.556291390728477
HAUS8	ENSG00000131351.15	ENSG00000131351	ENST00000253669.10	protein_coding	30	0	0	0	0	0	0	0	0	0.666666666666667	144	3	2	2	0.354166666666667
ADGRE3	ENSG00000131355.15	ENSG00000131355	ENST00000253673.6	protein_coding	74	0	0	0	0	0	0	0	0	0.581081081081081	316	9	9	3	0.376582278481013
MRPS25	ENSG00000131368.8	ENSG00000131368	ENST00000253686.7	protein_coding	121	0	0	0	0	0	0	0	0	0.71900826446281	3929	70	69	3	0.454823110206159
CAPN7	ENSG00000131375.10	ENSG00000131375	ENST00000253693.7	protein_coding	250	0	0	0	0	0	0	0	0	0.756	1656	33	33	3	0.314613526570048
C3orf20	ENSG00000131379.10	ENSG00000131379	ENST00000253697.8	protein_coding	410	6	6	0	0	0	0	0	2	0.453658536585366	161	0	0	0	0.664596273291926
RBSN	ENSG00000131381.12	ENSG00000131381	ENST00000253699.7	protein_coding	614	14	13	1	0	1	2	1	3	0.504885993485342	3709	54	53	3	0.447020760312753
NAPSA	ENSG00000131400.8	ENSG00000131400	ENST00000253719.7	protein_coding	18	0	0	0	0	0	0	0	0	0.722222222222222	76	1	1	1	0.565789473684211
NR1H2	ENSG00000131408.15	ENSG00000131408	ENST00000253727.10	protein_coding	247	1	1	0	0	0	0	0	2	0.635627530364373	786	6	6	3	0.575063613231552
PDLIM4	ENSG00000131435.13	ENSG00000131435	ENST00000253754.8	protein_coding	39	0	0	0	0	0	0	0	0	0.769230769230769	1225	13	12	2	0.544489795918367
GFPT2	ENSG00000131459.13	ENSG00000131459	ENST00000253778.13	protein_coding	119	0	0	0	0	0	0	0	0	0.747899159663866	866	11	11	2	0.458429561200924
RPL27	ENSG00000131469.15	ENSG00000131469	ENST00000253788.12	protein_coding	55	0	0	0	0	0	0	0	0	0.563636363636364	39	1	1	1	0.153846153846154
VPS25	ENSG00000131475.7	ENSG00000131475	ENST00000253794.7	protein_coding	27	0	0	0	0	0	0	0	0	0.592592592592593	530	10	9	3	0.537735849056604
RAMP2	ENSG00000131477.11	ENSG00000131477	ENST00000253796.10	protein_coding	35	0	0	0	0	0	0	0	0	0.771428571428571	189	3	2	3	0.513227513227513
AOC2	ENSG00000131480.9	ENSG00000131480	ENST00000253799.8	protein_coding	47	0	0	0	0	0	0	0	0	0.48936170212766	359	7	7	2	0.370473537604457
G6PC1	ENSG00000131482.10	ENSG00000131482	ENST00000253801.7	protein_coding	78	1	0	1	1	0	1	2	0	0.525641025641026	3012	48	47	3	0.448539176626826
PCDHAC1	ENSG00000248383.5	ENSG00000248383	ENST00000253807.3	protein_coding	594	3	2	1	0	1	2	3	2	0.686868686868687	2410	47	45	3	0.379253112033195
PCDHGA3	ENSG00000254245.3	ENSG00000254245	ENST00000253812.8	protein_coding	205	1	1	0	0	0	0	0	2	0.458536585365854	1802	23	22	3	0.554938956714761
NDFIP1	ENSG00000131507.11	ENSG00000131507	ENST00000253814.6	protein_coding	196	0	0	0	0	0	0	0	0	0.760204081632653	2712	58	57	3	0.335914454277286
EXOC4	ENSG00000131558.15	ENSG00000131558	ENST00000253861.5	protein_coding	24	0	0	0	0	0	0	0	0	0.708333333333333	1233	23	23	3	0.43227899432279
PPFIA1	ENSG00000131626.19	ENSG00000131626	ENST00000253925.12	protein_coding	225	0	0	0	0	0	0	0	0	0.822222222222222	1406	36	36	3	0.37126600284495
FLYWCH1	ENSG00000059122.17	ENSG00000059122	ENST00000253928.14	protein_coding	411	2	2	0	0	0	0	0	3	0.725060827250608	2481	36	35	3	0.598952035469569
BARX1	ENSG00000131668.14	ENSG00000131668	ENST00000253968.11	protein_coding	209	1	1	0	0	0	0	0	2	0.870813397129187	537	5	3	2	0.644320297951583
WDR44	ENSG00000131725.14	ENSG00000131725	ENST00000254029.8	protein_coding	398	0	0	0	0	0	0	0	0	0.633165829145729	974	27	26	3	0.284394250513347
CKMT2	ENSG00000131730.16	ENSG00000131730	ENST00000254035.9	protein_coding	76	0	0	0	0	0	0	0	0	0.578947368421053	140	0	0	0	0.307142857142857
KRT15	ENSG00000171346.16	ENSG00000171346	ENST00000254043.8	protein_coding	63	0	0	0	0	0	0	0	0	0.603174603174603	278	4	4	2	0.492805755395683
TNS4	ENSG00000131746.13	ENSG00000131746	ENST00000254051.11	protein_coding	185	1	1	0	0	0	0	0	2	0.572972972972973	1754	23	20	3	0.550171037628278
RARA	ENSG00000131759.18	ENSG00000131759	ENST00000254066.10	protein_coding	469	2	2	0	0	0	0	0	3	0.637526652452026	1417	8	7	3	0.615384615384615
KRTAP9-8	ENSG00000187272.7	ENSG00000187272	ENST00000254072.7	protein_coding	53	0	0	0	0	0	0	0	0	0.528301886792453	473	8	8	3	0.389006342494715
PPP1R1B	ENSG00000131771.14	ENSG00000131771	ENST00000254079.9	protein_coding	441	0	0	0	0	0	0	0	0	0.73015873015873	759	7	7	3	0.549407114624506
FMO5	ENSG00000131781.13	ENSG00000131781	ENST00000254090.9	protein_coding	90	0	0	0	0	0	0	0	0	0.566666666666667	639	14	14	3	0.344287949921753
PRKAB2	ENSG00000131791.8	ENSG00000131791	ENST00000254101.4	protein_coding	65	0	0	0	0	0	0	0	0	0.676923076923077	4459	83	83	3	0.391119084996636
FUS	ENSG00000089280.19	ENSG00000089280	ENST00000254108.12	protein_coding	76	0	0	0	0	0	0	0	0	0.644736842105263	167	1	1	2	0.413173652694611
ZNF132	ENSG00000131849.12	ENSG00000131849	ENST00000254166.4	protein_coding	332	1	1	0	0	0	0	0	1	0.626506024096386	509	11	11	2	0.473477406679764
CHSY1	ENSG00000131873.7	ENSG00000131873	ENST00000254190.4	protein_coding	592	4	4	0	0	0	0	0	3	0.805743243243243	1661	26	26	3	0.357615894039735
SNRPA1	ENSG00000131876.17	ENSG00000131876	ENST00000254193.11	protein_coding	70	0	0	0	0	0	0	0	0	0.742857142857143	214	5	4	3	0.331775700934579
NR0B2	ENSG00000131910.5	ENSG00000131910	ENST00000254227.4	protein_coding	35	0	0	0	0	0	0	0	0	0.571428571428571	356	4	3	2	0.51685393258427
THAP1	ENSG00000131931.8	ENSG00000131931	ENST00000254250.7	protein_coding	231	3	3	0	0	0	0	0	3	0.58008658008658	1288	22	21	3	0.286490683229814
RHPN2	ENSG00000131941.8	ENSG00000131941	ENST00000254260.8	protein_coding	36	0	0	0	0	0	0	0	0	0.833333333333333	1404	26	26	3	0.358974358974359
ACTR10	ENSG00000131966.14	ENSG00000131966	ENST00000254286.9	protein_coding	69	0	0	0	0	0	0	0	0	0.652173913043478	1085	16	12	3	0.347465437788018
LGALS3	ENSG00000131981.16	ENSG00000131981	ENST00000254301.14	protein_coding	53	0	0	0	0	0	0	0	0	0.716981132075472	152	2	2	1	0.296052631578947
ZNF700	ENSG00000196757.8	ENSG00000196757	ENST00000254321.10	protein_coding	104	0	0	0	0	0	0	0	0	0.682692307692308	510	22	21	3	0.380392156862745
DNAJB1	ENSG00000132002.9	ENSG00000132002	ENST00000254322.3	protein_coding	48	0	0	0	0	0	0	0	0	0.833333333333333	1171	17	16	3	0.494449188727583
RFX1	ENSG00000132005.9	ENSG00000132005	ENST00000254325.9	protein_coding	270	0	0	0	0	0	0	0	0	0.6	1165	7	7	3	0.621459227467811
SDC1	ENSG00000115884.11	ENSG00000115884	ENST00000254351.9	protein_coding	263	0	0	0	0	0	0	0	0	0.707224334600761	1969	23	22	3	0.55459624174708
TRIM21	ENSG00000132109.10	ENSG00000132109	ENST00000254436.8	protein_coding	119	0	0	0	0	0	0	0	0	0.504201680672269	388	6	6	2	0.443298969072165
WDR7	ENSG00000091157.14	ENSG00000091157	ENST00000254442.8	protein_coding	237	2	2	0	0	0	0	0	2	0.607594936708861	2585	59	59	3	0.389941972920696
SMARCC1	ENSG00000173473.11	ENSG00000173473	ENST00000254480.10	protein_coding	96	0	0	0	0	0	0	0	0	0.78125	2940	55	55	3	0.428571428571429
SLC6A11	ENSG00000132164.10	ENSG00000132164	ENST00000254488.7	protein_coding	38	0	0	0	0	0	0	0	0	0.842105263157895	2312	28	25	3	0.521193771626298
NUP210	ENSG00000132182.12	ENSG00000132182	ENST00000254508.7	protein_coding	96	0	0	0	0	0	0	0	0	0.854166666666667	1446	24	24	3	0.531120331950207
HSD17B7	ENSG00000132196.16	ENSG00000132196	ENST00000254521.8	protein_coding	99	0	0	0	0	0	0	0	0	0.575757575757576	403	9	7	2	0.446650124069479
EMILIN2	ENSG00000132205.11	ENSG00000132205	ENST00000254528.4	protein_coding	183	0	0	0	0	0	0	0	0	0.781420765027322	2599	35	34	3	0.512120046171605
DNHD1	ENSG00000179532.13	ENSG00000179532	ENST00000254579.11	protein_coding	580	4	2	2	0	2	4	3	1	0.582758620689655	34	0	0	0	0.411764705882353
RRP8	ENSG00000132275.11	ENSG00000132275	ENST00000254605.11	protein_coding	114	0	0	0	0	0	0	0	0	0.666666666666667	5074	84	84	3	0.443240047299961
TIMM10B	ENSG00000132286.12	ENSG00000132286	ENST00000254616.11	protein_coding	16	1	0	1	0	1	2	1	0	0.75	2460	33	32	3	0.435772357723577
EFR3A	ENSG00000132294.15	ENSG00000132294	ENST00000254624.10	protein_coding	220	1	1	0	0	0	0	0	3	0.772727272727273	2747	43	43	3	0.3210775391336
OC90	ENSG00000253117.5	ENSG00000253117	ENST00000254627.4	protein_coding	89	0	0	0	0	0	0	0	0	0.550561797752809	265	6	3	3	0.528301886792453
PTCD3	ENSG00000132300.19	ENSG00000132300	ENST00000254630.12	protein_coding	13	0	0	0	0	0	0	0	0	0.307692307692308	4598	91	91	3	0.429317094388865
ILKAP	ENSG00000132323.9	ENSG00000132323	ENST00000254654.8	protein_coding	142	0	0	0	0	0	0	0	0	0.788732394366197	134	2	1	2	0.455223880597015
PER2	ENSG00000132326.12	ENSG00000132326	ENST00000254657.8	protein_coding	281	0	0	0	0	0	0	0	0	0.718861209964413	2331	40	39	3	0.42985842985843
RAMP1	ENSG00000132329.11	ENSG00000132329	ENST00000254661.5	protein_coding	53	0	0	0	0	0	0	0	0	0.735849056603774	323	3	2	2	0.613003095975232
SCLY	ENSG00000132330.18	ENSG00000132330	ENST00000254663.12	protein_coding	54	1	0	1	1	0	1	1	0	0.777777777777778	1058	14	13	3	0.540642722117202
PTPRE	ENSG00000132334.17	ENSG00000132334	ENST00000254667.8	protein_coding	237	1	1	0	0	0	0	0	2	0.729957805907173	2949	54	54	3	0.403187521193625
