obs.AAA,obs.AAT,obs.AAC,obs.AAG,obs.ATA,obs.ATT,obs.ATC,obs.ATG,obs.ACA,obs.ACT,obs.ACC,obs.ACG,obs.AGA,obs.AGT,obs.AGC,obs.AGG,obs.TAA,obs.TAT,obs.TAC,obs.TAG,obs.TTA,obs.TTT,obs.TTC,obs.TTG,obs.TCA,obs.TCT,obs.TCC,obs.TCG,obs.TGA,obs.TGT,obs.TGC,obs.TGG,obs.CAA,obs.CAT,obs.CAC,obs.CAG,obs.CTA,obs.CTT,obs.CTC,obs.CTG,obs.CCA,obs.CCT,obs.CCC,obs.CCG,obs.CGA,obs.CGT,obs.CGC,obs.CGG,obs.GAA,obs.GAT,obs.GAC,obs.GAG,obs.GTA,obs.GTT,obs.GTC,obs.GTG,obs.GCA,obs.GCT,obs.GCC,obs.GCG,obs.GGA,obs.GGT,obs.GGC,obs.GGG,ensgid_version,enstid_version
2,0,0,3,0,0,0,0,1,0,2,1,1,3,3,5,1,0,0,0,0,1,0,2,1,1,2,0,1,1,1,1,2,0,3,2,0,1,1,2,1,3,2,2,2,1,3,0,1,0,1,7,1,1,3,0,4,0,2,3,4,0,2,2,ENSG00000124491.16,ENST00000264870.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,ENSG00000138750.15,ENST00000264883.8
2,3,1,1,1,2,2,0,1,2,0,0,1,1,0,2,0,1,1,0,0,1,2,1,3,2,2,0,1,0,0,1,2,1,1,2,1,1,3,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,2,0,1,0,ENSG00000138755.6,ENST00000264888.6
1,0,0,1,0,0,0,1,0,1,1,1,2,1,15,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,2,8,1,0,0,3,1,0,2,10,5,1,7,8,0,1,1,12,1,0,1,1,9,3,10,8,6,1,6,4,ENSG00000138758.12,ENST00000264893.11
2,0,3,2,0,0,2,0,1,1,4,3,1,2,4,5,0,0,0,1,0,0,1,2,0,3,10,2,1,0,8,4,0,1,4,4,1,2,7,5,4,6,14,19,7,5,12,17,5,1,1,6,0,1,4,6,4,6,15,18,4,4,18,9,ENSG00000138760.11,ENST00000264896.8
1,0,0,2,1,1,1,0,2,1,4,0,0,4,3,2,0,1,1,1,2,4,3,2,2,1,1,4,2,2,1,2,2,0,4,4,0,2,4,2,2,2,2,2,0,0,8,2,0,3,1,1,0,4,0,2,5,4,1,4,3,1,2,1,ENSG00000138772.13,ENST00000264908.11
0,0,0,2,0,1,1,0,3,0,1,0,0,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,3,2,0,1,2,1,0,0,2,1,0,0,1,0,0,3,3,0,0,2,0,1,0,0,1,0,2,1,5,2,2,4,3,ENSG00000113273.17,ENST00000264914.10
2,0,0,3,0,0,0,2,2,1,1,2,1,2,4,6,0,1,0,0,0,0,0,1,1,0,4,2,1,1,3,4,1,0,3,5,0,0,4,2,2,1,7,13,2,0,14,20,2,1,3,5,1,1,3,4,4,4,11,18,7,5,17,14,ENSG00000113231.14,ENST00000264917.10
0,2,0,0,0,1,1,1,0,0,1,0,0,2,4,1,1,0,0,2,0,1,1,1,0,0,1,2,1,1,1,4,0,1,0,1,1,0,1,1,1,1,1,1,2,0,2,4,1,0,2,4,2,1,0,4,1,2,1,4,4,3,2,3,ENSG00000070950.10,ENST00000264926.7
0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,2,0,0,0,2,0,0,1,3,0,2,2,9,0,0,2,1,0,0,3,1,2,1,2,6,3,0,8,5,ENSG00000113504.21,ENST00000264930.10
0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,2,0,0,3,2,0,3,2,ENSG00000073578.18,ENST00000264932.11
0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,1,1,1,0,3,1,0,2,1,0,0,0,3,0,1,2,2,1,3,1,1,0,2,3,3,1,0,0,3,0,0,3,1,1,1,6,4,2,1,4,0,ENSG00000249915.9,ENST00000264933.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,ENSG00000112877.8,ENST00000264935.6
0,0,0,0,0,0,0,1,1,1,3,0,0,0,7,1,0,0,1,1,0,0,0,0,0,0,3,2,1,1,2,0,0,1,1,5,0,0,1,3,4,2,8,8,1,2,6,8,0,0,3,2,2,0,4,0,2,1,8,6,3,3,4,3,ENSG00000066230.12,ENST00000264938.8
0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,2,0,0,2,0,0,0,0,2,2,0,0,3,0,0,3,1,ENSG00000109519.13,ENST00000264954.5
1,0,0,5,0,0,0,1,1,1,0,1,3,3,6,5,0,0,0,0,0,0,0,0,0,1,2,3,1,0,4,2,1,0,1,7,0,0,2,5,2,3,6,7,1,1,6,13,4,1,2,5,0,0,4,1,6,2,9,12,7,1,12,8,ENSG00000072840.13,ENST00000264956.11
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,2,0,2,ENSG00000114988.12,ENST00000264963.9
0,0,1,2,0,3,1,0,3,0,6,1,5,2,4,5,0,0,1,0,0,3,4,4,4,1,4,1,0,2,5,7,2,4,3,10,0,2,3,8,7,7,4,5,0,2,1,4,1,0,5,4,1,3,1,2,5,6,9,0,4,1,11,6,ENSG00000115085.14,ENST00000264972.10
19,17,10,11,13,23,5,8,6,10,6,2,10,10,11,8,15,15,5,6,15,14,15,7,14,6,7,2,10,7,4,6,11,12,7,7,8,6,7,9,9,5,4,9,3,1,10,4,12,6,2,13,5,8,4,3,8,7,10,7,12,2,4,4,ENSG00000073711.11,ENST00000264977.8
1,2,3,4,1,2,4,5,1,3,3,0,6,5,2,2,5,2,0,1,0,2,2,2,4,0,2,1,10,1,3,5,2,3,0,4,2,0,1,8,3,3,2,2,1,1,0,2,2,5,5,6,5,2,0,4,1,5,3,1,1,3,5,2,ENSG00000114107.9,ENST00000264982.8
0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,2,3,2,0,0,1,0,0,1,1,3,0,2,0,1,1,1,1,2,0,2,2,1,0,1,0,3,1,1,2,2,2,1,2,1,ENSG00000240303.8,ENST00000264990.11
7,4,6,9,0,10,4,3,7,7,8,5,11,4,17,10,2,1,5,8,6,5,8,8,7,11,9,3,7,6,4,7,5,7,7,13,6,11,11,10,11,10,7,7,4,4,5,9,11,6,8,13,4,1,6,3,8,11,11,7,15,0,11,6,ENSG00000034533.12,ENST00000264992.8
0,1,1,0,0,0,2,0,1,1,7,3,3,0,17,6,0,0,1,1,0,1,1,1,1,3,5,11,2,1,3,2,0,1,6,12,1,1,12,4,5,7,11,24,8,6,22,17,2,0,4,12,1,1,4,3,12,7,24,19,6,2,17,7,ENSG00000091527.17,ENST00000264993.8
2,1,1,2,0,1,2,0,0,3,1,2,2,3,3,1,1,0,1,0,0,0,3,1,0,1,5,3,2,0,2,3,0,2,2,3,2,2,1,2,3,1,4,5,3,5,1,9,3,0,2,4,0,1,4,4,4,2,3,8,2,1,10,3,ENSG00000114686.9,ENST00000264995.8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,0,1,1,0,0,2,0,2,0,0,0,ENSG00000109586.12,ENST00000265000.9
6,2,9,9,0,4,2,3,7,3,5,5,8,3,6,13,3,1,1,3,1,1,2,6,3,2,7,5,7,5,4,6,9,1,4,8,2,2,7,6,6,5,4,7,5,5,4,9,8,4,6,10,5,3,6,7,6,7,7,6,8,8,12,11,ENSG00000039600.11,ENST00000265007.11
1,0,1,4,0,0,1,0,0,1,2,1,2,3,1,4,0,0,0,1,0,1,1,2,1,0,1,0,0,0,1,3,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,2,4,0,2,4,1,2,0,1,1,0,1,1,8,1,0,3,ENSG00000109743.11,ENST00000265016.9
4,0,5,2,0,0,1,0,3,4,5,11,7,3,7,7,0,0,0,1,1,1,1,0,0,2,1,4,2,0,10,7,0,0,10,11,0,1,3,9,8,4,5,6,5,3,15,12,7,1,5,10,0,1,1,10,12,4,12,14,9,6,11,15,ENSG00000047662.5,ENST00000265018.4
6,5,7,12,6,1,5,2,9,8,9,2,12,8,13,14,5,1,5,6,4,5,7,6,4,10,12,3,10,5,13,7,7,5,11,15,3,12,12,20,15,16,11,8,3,1,8,8,13,3,5,13,4,4,5,7,10,13,18,8,10,6,13,9,ENSG00000058866.15,ENST00000265022.8
5,9,3,6,1,7,7,5,6,3,3,1,2,3,7,4,3,2,3,1,6,9,8,7,8,10,7,1,4,8,3,9,7,7,5,6,1,10,6,6,6,7,5,0,1,2,0,2,8,1,3,3,1,4,5,7,5,3,3,3,8,3,4,3,ENSG00000073803.14,ENST00000265026.8
0,0,2,3,0,0,0,0,3,1,4,1,4,2,3,9,0,0,0,2,0,0,0,0,1,1,1,0,2,4,1,4,1,0,1,4,2,0,3,4,1,1,5,7,2,0,2,10,4,0,6,9,0,0,1,6,1,5,4,7,11,2,10,6,ENSG00000090520.12,ENST00000265028.8
1,0,1,1,0,0,1,0,3,1,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,1,4,0,1,1,1,1,2,1,2,4,0,1,2,3,5,3,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,0,0,0,1,1,ENSG00000090512.12,ENST00000265029.8
1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,5,2,1,0,0,1,1,0,2,7,0,2,0,2,0,0,4,4,0,2,0,0,0,0,0,0,0,7,2,5,1,0,5,1,ENSG00000035499.13,ENST00000265036.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,2,2,0,2,1,1,0,0,2,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,ENSG00000114850.7,ENST00000265044.7
2,1,2,3,0,2,0,2,2,0,0,1,3,0,8,6,0,0,0,0,0,1,3,3,0,3,3,2,3,2,7,7,1,1,1,7,0,2,3,10,4,5,5,5,2,1,3,4,5,3,0,6,0,2,2,4,4,7,11,2,7,5,6,7,ENSG00000074416.16,ENST00000265052.10
1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,2,0,0,0,2,0,2,2,3,0,0,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,0,1,2,2,0,2,0,1,0,2,2,2,1,0,ENSG00000073111.14,ENST00000265056.12
1,0,2,2,1,0,0,0,0,1,2,1,3,4,7,1,1,0,0,1,1,2,3,5,0,4,5,4,2,1,0,5,0,1,0,4,0,5,7,3,3,7,5,4,1,2,5,11,3,0,2,6,0,4,3,0,2,3,7,11,7,0,10,2,ENSG00000075785.14,ENST00000265062.8
0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,5,0,0,0,0,0,0,3,0,2,1,1,0,2,1,0,0,0,0,0,7,0,0,1,2,0,0,1,2,1,0,1,2,0,0,0,9,0,3,0,1,5,1,2,2,4,1,2,3,ENSG00000056097.16,ENST00000265069.13
2,0,2,2,1,2,1,1,2,2,4,4,0,0,3,8,1,1,0,0,1,3,3,2,1,2,6,9,2,2,6,2,0,1,2,3,0,2,8,8,2,11,11,16,4,2,13,19,3,2,8,6,0,2,4,1,1,5,19,9,13,3,13,5,ENSG00000113384.14,ENST00000265070.7
3,2,3,11,2,2,4,1,4,6,2,4,9,4,12,11,2,1,2,0,1,1,5,1,6,3,5,3,3,1,5,3,7,4,7,14,1,4,5,4,7,3,5,6,5,1,7,12,7,2,4,12,1,1,2,6,15,3,8,12,8,4,14,5,ENSG00000113361.13,ENST00000265071.3
0,0,1,2,0,0,0,0,0,2,1,1,2,1,4,1,0,0,0,1,0,0,3,0,1,1,1,2,0,2,1,0,1,0,0,1,1,1,1,2,1,0,0,2,6,0,1,1,2,0,2,4,0,2,2,1,0,1,1,3,0,2,0,1,ENSG00000113387.12,ENST00000265073.9
10,7,8,15,9,6,3,5,9,4,5,5,10,7,6,12,6,10,5,4,7,14,9,6,4,12,1,1,4,3,4,6,14,2,6,5,6,14,3,0,3,4,3,2,5,1,8,6,10,2,5,12,5,2,3,6,11,3,3,11,9,5,11,12,ENSG00000113389.16,ENST00000265074.13
1,2,7,4,1,3,4,1,3,3,6,3,3,2,8,5,1,1,0,1,1,3,7,3,0,3,11,2,3,3,5,4,7,5,4,9,1,7,3,6,10,7,10,11,4,2,11,3,6,1,4,4,0,1,2,5,12,4,11,5,5,1,6,4,ENSG00000038427.16,ENST00000265077.8
2,0,1,3,0,0,0,1,0,1,5,1,2,1,9,6,0,0,0,1,1,1,2,3,0,0,7,8,3,0,5,8,1,1,5,4,0,4,11,5,7,10,15,20,4,4,19,23,3,0,2,8,0,2,2,7,4,9,25,24,5,6,26,20,ENSG00000113319.13,ENST00000265080.9
0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,5,1,0,1,0,1,0,1,3,5,2,5,2,3,0,0,5,3,1,0,1,0,0,0,0,0,0,3,8,3,1,0,4,3,ENSG00000113318.11,ENST00000265081.7
39,26,30,36,21,30,14,9,15,13,26,6,39,9,28,35,29,19,6,7,21,34,28,11,17,22,28,9,18,12,13,8,25,14,7,31,16,20,21,21,24,30,27,18,12,4,15,26,38,14,16,39,5,10,12,10,21,14,18,25,36,12,21,19,ENSG00000113742.14,ENST00000265085.10
3,1,3,9,1,0,2,1,2,1,2,3,5,1,5,19,3,1,2,0,1,0,0,0,1,3,4,1,0,0,2,3,3,1,2,1,3,0,4,3,2,2,1,5,5,0,5,7,7,1,1,19,1,1,2,1,2,5,3,8,19,4,6,8,ENSG00000113739.11,ENST00000265087.9
0,0,0,1,0,0,0,1,0,2,0,0,1,2,3,3,0,0,0,0,0,0,1,2,0,1,1,2,2,2,5,3,0,1,0,3,0,1,2,5,1,0,0,3,0,3,4,4,1,0,2,4,0,2,1,4,3,5,3,6,4,0,5,3,ENSG00000051596.10,ENST00000265097.9
0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,0,0,0,2,0,0,1,0,2,1,1,0,1,0,1,0,0,0,2,2,1,1,1,2,0,1,1,2,0,0,1,2,0,0,0,2,1,0,2,0,2,1,2,1,1,2,2,2,ENSG00000037241.7,ENST00000265100.6
6,6,5,6,3,5,0,5,4,4,2,2,9,7,4,7,5,2,2,4,4,4,4,4,0,3,4,1,6,5,3,5,2,4,3,6,2,3,2,5,7,2,1,1,1,1,0,2,9,1,3,9,4,4,2,5,4,3,4,0,8,2,4,1,ENSG00000039139.11,ENST00000265104.5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,4,1,4,0,0,0,2,0,0,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,2,1,2,1,1,0,2,3,2,ENSG00000082068.9,ENST00000265107.9
2,1,0,5,0,0,0,2,0,3,1,0,1,1,11,6,1,0,0,1,0,2,1,2,0,2,3,1,3,1,2,5,0,0,1,5,2,1,3,5,1,3,2,8,3,1,7,8,6,1,2,8,0,2,2,2,5,3,8,10,10,3,6,8,ENSG00000039560.14,ENST00000265109.8
0,0,0,1,0,1,2,0,0,0,2,0,0,1,3,2,0,0,0,2,0,1,4,2,2,4,5,6,0,0,1,2,1,2,2,2,2,3,6,1,4,4,4,4,1,3,5,2,0,1,0,1,0,2,4,0,1,5,6,1,0,2,4,2,ENSG00000113407.14,ENST00000265112.8
6,3,0,6,2,3,2,1,4,3,5,1,7,3,2,3,2,1,5,2,3,3,5,6,3,3,4,1,3,5,8,3,3,1,5,3,3,5,3,9,3,7,3,1,0,2,2,1,5,3,2,4,2,6,1,4,3,7,2,2,3,2,2,3,ENSG00000079215.15,ENST00000265113.9
0,0,0,1,2,0,0,0,1,0,2,0,2,1,4,4,0,1,1,2,0,0,2,2,1,1,0,0,0,3,3,2,1,1,1,3,1,1,0,4,2,3,3,1,1,0,0,1,0,1,1,4,0,3,0,2,2,2,4,1,3,1,3,2,ENSG00000106927.12,ENST00000265132.8
1,1,0,1,0,1,0,2,0,1,1,2,1,1,6,2,0,0,0,1,0,0,2,0,1,0,7,1,3,1,0,3,0,0,2,4,0,1,3,2,2,3,6,13,2,3,10,11,2,2,3,4,1,0,4,3,3,2,10,10,4,3,9,4,ENSG00000106078.19,ENST00000265136.12
3,4,1,5,5,6,7,2,2,5,1,2,6,2,6,1,4,6,1,2,7,9,0,6,4,5,1,1,6,5,5,0,3,3,4,3,1,5,2,6,1,3,1,1,3,0,1,4,4,5,4,6,2,2,2,2,6,1,3,3,3,0,2,1,ENSG00000113369.9,ENST00000265138.4
0,0,0,3,0,1,1,0,1,0,2,0,2,3,4,1,0,0,0,0,0,0,1,1,0,0,1,3,2,0,4,0,0,1,2,5,0,0,0,3,3,1,4,5,1,2,3,3,4,1,1,2,0,1,2,2,4,2,5,1,3,0,1,1,ENSG00000133302.13,ENST00000265140.10
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,ENSG00000138778.14,ENST00000265148.9
8,3,4,8,0,5,3,1,3,3,1,3,4,5,4,7,4,1,1,2,7,5,6,3,3,4,9,1,4,3,2,5,4,4,3,4,0,7,6,5,6,7,4,1,1,2,2,2,8,1,2,5,1,4,2,5,3,4,4,2,8,2,4,5,ENSG00000138792.10,ENST00000265162.10
0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,3,1,0,0,1,0,1,0,3,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,2,1,3,0,1,2,1,4,1,ENSG00000138794.10,ENST00000265164.7
14,3,15,14,1,5,8,1,7,13,12,9,20,10,25,16,5,2,5,2,5,16,23,10,3,25,35,22,7,6,21,11,9,4,9,24,7,27,43,20,14,33,32,43,14,9,41,51,18,6,12,30,1,6,12,14,22,25,43,43,25,8,44,29,ENSG00000138795.10,ENST00000265165.6
13,6,7,14,5,4,9,2,6,6,1,0,12,6,10,12,5,3,2,2,2,11,15,10,16,13,10,1,5,9,6,7,11,9,3,16,1,16,10,11,9,8,4,3,0,1,2,1,11,3,1,7,4,7,6,4,7,11,9,0,6,5,9,7,ENSG00000138798.13,ENST00000265171.10
0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,2,1,1,4,1,0,1,3,3,0,0,3,3,1,0,0,1,0,0,0,0,1,4,0,3,0,1,2,0,ENSG00000138801.9,ENST00000265174.5
0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,2,1,0,1,2,1,3,4,4,4,0,2,4,1,1,0,0,1,0,0,1,0,0,0,5,2,1,0,0,0,ENSG00000138802.11,ENST00000265175.5
0,0,1,1,1,0,0,1,1,0,1,2,0,1,2,2,0,1,1,1,0,0,1,1,1,1,1,0,2,1,0,1,2,2,0,1,1,1,1,2,2,1,0,1,0,0,2,1,0,0,1,2,1,1,1,0,1,3,2,0,1,1,2,1,ENSG00000112981.5,ENST00000265191.4
1,0,3,2,0,2,2,0,3,1,1,2,2,0,4,4,1,0,0,0,1,2,1,4,1,0,2,2,0,3,4,5,2,2,1,2,0,0,0,6,1,1,1,4,4,3,4,5,2,2,3,6,0,4,2,2,2,4,3,8,7,1,6,4,ENSG00000120727.13,ENST00000265192.9
2,0,1,2,0,1,1,1,1,2,1,1,3,1,2,8,0,0,1,1,0,2,3,0,2,1,2,1,1,0,4,2,1,2,2,5,1,1,0,6,2,2,0,3,0,1,1,4,2,1,1,4,1,1,2,0,5,3,4,1,5,2,7,5,ENSG00000106013.15,ENST00000265224.9
10,9,8,10,6,8,3,5,7,9,6,5,6,9,5,8,7,5,8,4,5,7,7,7,7,5,4,1,10,6,7,7,7,6,7,7,5,6,4,9,8,7,2,2,3,4,0,3,13,3,4,7,7,5,3,9,5,3,7,2,8,5,5,7,ENSG00000114473.14,ENST00000265239.11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,2,1,0,1,0,1,1,1,0,1,ENSG00000041802.11,ENST00000265245.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,1,0,0,1,0,0,0,1,1,1,1,3,2,0,4,2,ENSG00000081154.12,ENST00000265260.8
0,0,1,5,0,0,0,1,0,0,2,2,4,4,3,5,1,0,0,3,1,0,2,1,0,1,3,0,4,2,2,3,0,0,3,1,1,1,1,5,1,5,5,6,1,2,1,8,5,1,1,6,2,3,1,4,3,2,7,4,4,2,10,6,ENSG00000091009.8,ENST00000265271.7
1,0,1,2,0,0,2,4,3,1,9,3,6,1,17,14,1,0,2,1,1,1,1,1,3,2,1,5,2,0,9,10,1,5,9,12,3,1,6,12,3,4,13,25,2,2,22,44,2,1,4,21,0,2,2,4,18,15,22,37,20,4,44,19,ENSG00000113645.15,ENST00000265293.9
0,0,4,3,1,1,1,1,4,4,4,1,4,1,4,7,1,0,3,1,0,0,3,3,3,2,4,0,6,3,5,5,3,2,1,5,3,5,3,9,3,11,4,1,1,2,0,0,4,2,4,7,1,0,2,5,1,3,7,1,6,3,3,4,ENSG00000094755.17,ENST00000265294.9
3,2,0,2,0,1,0,2,0,3,0,1,4,2,8,2,1,0,0,4,2,0,0,1,1,0,2,1,3,2,1,5,1,1,0,2,3,0,3,5,1,2,2,2,3,2,2,2,3,0,3,6,0,2,1,3,2,6,3,5,4,0,5,2,ENSG00000040275.17,ENST00000265295.9
0,0,0,0,1,0,0,0,1,1,1,0,4,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,3,0,0,0,5,0,0,1,3,3,2,2,2,0,2,1,3,0,0,2,3,0,1,0,3,1,1,6,3,1,1,4,2,ENSG00000106125.14,ENST00000265299.6
4,1,0,6,1,1,2,0,0,1,0,0,6,1,2,1,2,0,0,3,2,0,0,0,1,0,1,2,1,1,3,2,0,0,0,1,1,0,1,4,0,2,1,1,0,2,1,2,5,3,1,0,1,1,1,3,0,3,2,2,2,1,2,2,ENSG00000106028.11,ENST00000265304.11
2,2,3,4,8,1,3,4,20,4,10,1,6,5,4,2,2,1,6,2,0,3,3,2,6,5,3,1,0,4,14,0,6,12,22,7,3,2,5,10,11,6,6,0,0,0,3,0,1,1,2,3,0,2,5,2,12,4,4,1,2,0,0,0,ENSG00000127412.7,ENST00000265310.6
0,0,0,1,0,2,0,1,0,0,3,5,2,6,6,5,0,0,2,1,0,0,2,3,0,1,11,1,5,1,9,6,1,1,3,9,2,2,3,4,7,7,13,13,1,11,8,13,0,1,3,8,1,1,7,13,7,4,13,14,4,4,16,7,ENSG00000115657.14,ENST00000265316.9
0,1,0,1,0,0,0,1,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,1,3,0,0,3,5,1,3,4,2,1,0,3,0,2,0,1,1,0,0,1,0,2,4,3,1,0,0,2,1,ENSG00000115425.14,ENST00000265322.8
0,0,1,1,0,0,0,0,1,1,0,2,1,0,1,3,0,0,0,0,0,0,0,0,1,1,3,0,0,1,2,0,1,0,2,4,0,0,3,3,0,2,4,5,0,0,6,3,2,0,1,0,0,0,2,1,5,2,4,2,1,1,4,2,ENSG00000213585.11,ENST00000265333.8
3,1,5,4,1,0,1,2,3,3,2,4,4,6,7,1,2,1,1,2,0,2,3,3,2,0,4,1,4,2,1,8,5,1,2,8,1,2,2,4,6,1,1,4,0,4,4,9,4,1,4,3,4,4,1,6,5,5,5,8,4,3,11,5,ENSG00000006837.12,ENST00000265334.9
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,1,1,0,2,1,0,1,1,ENSG00000119048.8,ENST00000265339.7
1,0,1,2,0,0,1,1,1,1,2,1,4,1,17,8,0,0,0,2,2,0,0,1,0,3,4,4,2,1,6,3,0,1,2,13,0,3,4,10,6,5,13,24,3,2,23,22,2,1,2,13,0,0,7,0,9,8,29,20,9,3,21,8,ENSG00000069011.16,ENST00000265340.12
2,1,2,2,1,0,1,0,3,1,3,2,3,1,11,3,0,0,0,1,0,0,1,0,5,2,6,2,0,0,1,3,3,1,3,10,0,1,9,2,5,6,9,13,4,1,8,13,3,0,4,4,0,0,4,2,4,3,15,9,4,4,11,7,ENSG00000053108.17,ENST00000265342.12
0,1,2,1,0,0,2,3,1,2,4,3,1,3,12,7,1,0,1,1,1,1,4,2,6,1,7,8,2,5,8,7,1,2,3,13,2,3,5,11,6,13,12,25,4,6,22,14,3,2,4,8,0,4,11,5,6,5,33,9,10,6,12,8,ENSG00000072364.13,ENST00000265343.10
0,0,0,2,0,0,0,0,1,2,4,2,0,2,3,7,0,0,0,0,0,1,2,2,1,6,4,4,2,3,6,7,1,0,3,8,0,3,8,8,7,5,10,9,2,4,9,6,1,0,6,3,0,1,5,8,3,6,13,7,6,4,10,5,ENSG00000044090.13,ENST00000265348.9
0,0,2,2,0,2,0,0,2,2,2,1,2,2,0,3,0,1,1,0,0,3,6,2,0,4,3,0,3,3,2,3,0,0,1,2,1,2,0,7,1,4,3,2,1,1,1,2,4,1,3,3,1,4,1,3,0,0,2,2,5,1,2,3,ENSG00000124641.16,ENST00000265350.9
0,0,2,0,0,0,0,0,0,1,2,2,0,2,4,2,1,0,1,1,0,0,3,1,0,3,6,4,0,2,6,4,1,0,1,4,2,3,6,3,4,3,6,8,2,3,12,6,0,0,1,3,1,1,3,7,2,8,7,7,2,5,4,3,ENSG00000124571.18,ENST00000265351.12
2,0,2,3,2,2,3,2,3,2,2,3,1,2,13,7,0,2,0,3,1,1,2,2,0,2,8,6,4,1,7,4,1,2,3,13,2,1,7,8,5,8,15,20,4,4,16,24,3,4,5,4,1,2,5,4,11,5,23,18,7,5,23,16,ENSG00000112658.8,ENST00000265354.6
